Type of DES,Component#1,Component#2,X#1,X#2,"T, K","Viscosity, mPa.s",lg_Viscosity,Smiles#1,Smiles#2
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.8,0.2,298.15,29.57,1.470851325,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.6,0.4,303.15,17.59,1.245265839,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.7143,0.2857,303.15,19.4,1.28780173,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.8,0.2,303.15,21.85,1.339451441,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.6,0.4,308.15,14.01,1.146438135,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.7143,0.2857,308.15,15.19,1.181557774,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.8,0.2,308.15,16.63,1.220892249,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.6,0.4,313.15,11.38,1.056142262,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.7143,0.2857,313.15,12.15,1.084576278,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",dodecanoic acid,0.8,0.2,313.15,12.88,1.109915863,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CCCCCCCCCCCC(=O)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,278.15,241.63,2.383150854,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,278.15,296.08,2.471409072,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,278.15,342.64,2.534838061,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,283.15,105.16,2.021850577,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,283.15,134.71,2.129399836,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,283.15,160.52,2.205529151,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,283.15,182.66,2.261643453,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,288.15,54.2,1.733999287,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,288.15,64.55,1.809896247,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,288.15,80.85,1.907680024,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,288.15,94.06,1.973404974,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,288.15,105.51,2.023293623,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,293.15,36.08,1.557266529,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,293.15,42.49,1.628286731,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,293.15,51.73,1.713742478,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,293.15,59.38,1.773640193,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,293.15,65.36,1.815312044,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,298.15,25.26,1.402433346,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,298.15,28.35,1.452553063,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,298.15,33.97,1.531095547,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,298.15,39.33,1.594723946,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,298.15,42.71,1.630529571,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.79,0.21,298.15,48.96,1.689841409,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,303.15,18.45,1.26599637,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,303.15,20.26,1.306639441,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,303.15,24.01,1.38039216,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,303.15,27.37,1.437274797,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,303.15,29.32,1.467163966,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.79,0.21,303.15,32.76,1.515343893,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,308.15,13.69,1.136403448,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,308.15,15.01,1.176380692,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,308.15,17.47,1.242292905,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,308.15,20.11,1.303412071,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,308.15,20.89,1.31993844,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.79,0.21,308.15,23,1.361727836,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.3,0.7,313.15,10.49,1.020775488,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.39,0.61,313.15,11.38,1.056142262,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.51,0.49,313.15,13.05,1.115610512,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.6,0.4,313.15,15.01,1.176380692,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.7,0.3,313.15,15.39,1.18723862,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",5-methyl-2-propan-2-ylphenol,0.79,0.21,313.15,16.63,1.220892249,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,CC1=CC(=C(C=C1)C(C)C)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,293.15,19.9,1.298853076,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,293.15,21.78,1.338057875,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,293.15,22.52,1.352568386,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,293.15,24.88,1.395850376,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,293.15,36.02,1.556543708,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6,0.4,293.15,40.9,1.611723308,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6667,0.3333,293.15,47.98,1.681060244,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.7,0.3,293.15,52.88,1.723291446,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.75,0.25,293.15,57.82,1.762078087,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.8,0.2,293.15,63.04,1.799616204,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,298.15,14.38,1.157758886,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,298.15,15.56,1.192009593,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,298.15,15.99,1.203848464,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,298.15,17.54,1.244029589,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,298.15,24.66,1.391993072,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6,0.4,298.15,27.5,1.439332694,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6667,0.3333,298.15,31.14,1.493318608,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.7,0.3,298.15,33.9,1.530199698,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.75,0.25,298.15,36.72,1.564902673,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.8,0.2,298.15,39.68,1.598571663,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.19993,0.80007,303.15,9.938,0.997298992,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,303.15,11.08,1.04453976,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,303.15,11.68,1.067442843,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,303.15,11.96,1.07773118,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,303.15,13.06,1.115943177,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,303.15,17.88,1.252367514,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6,0.4,303.15,19.42,1.288249226,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6667,0.3333,303.15,21.62,1.33485569,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.7,0.3,303.15,23.3,1.367355921,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.75,0.25,303.15,24.98,1.397592434,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.8,0.2,303.15,26.72,1.426836454,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.19993,0.80007,308.15,7.88,0.896526217,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,308.15,8.682,0.938619782,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,308.15,9.028,0.95559155,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,308.15,9.301,0.968529644,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,308.15,10.018,1.000781027,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,308.15,13.44,1.128399269,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6,0.4,308.15,14.22,1.152899596,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6667,0.3333,308.15,15.64,1.194236749,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.7,0.3,308.15,16.72,1.223236273,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.75,0.25,308.15,17.8,1.250420002,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.8,0.2,308.15,19,1.278753601,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.1,0.9,313.15,5.738,0.758760544,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.19993,0.80007,313.15,6.276,0.797682935,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,313.15,6.904,0.839100783,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,313.15,7.218,0.858416878,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,313.15,7.364,0.86711378,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,313.15,7.99,0.902546779,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,313.15,10.64,1.026941628,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6,0.4,313.15,10.9,1.037426498,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.6667,0.3333,313.15,11.73,1.069298012,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.7,0.3,313.15,12.4,1.093421685,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.75,0.25,313.15,13.04,1.115277591,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.8,0.2,313.15,13.8,1.139879086,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.1,0.9,318.15,4.758,0.677424438,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.19993,0.80007,318.15,5.13,0.710117365,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.249924,0.750076,318.15,5.768,0.761025252,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3,0.7,318.15,5.942,0.773932647,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.3333,0.6667,318.15,6.088,0.784474644,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.4,0.6,318.15,6.474,0.811172695,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
V,"(1R,2S,5R)-5-methyl-2-propan-2-ylcyclohexan-1-ol",phenol,0.5,0.5,318.15,8.11,0.909020854,C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,C1=CC=C(C=C1)O
