Number of components,Type of DES,Component#1,Component#2,X#1,X#2,"T, K","Density, g/cm3",Smiles#1,Smiles#2
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",5-methyl-2-propan-2-ylphenol,0.3333,0.6667,323,0.9666,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CC1=CC(=C(C=C1)C(C)C)O
2,5,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide",5-methyl-2-propan-2-ylphenol,0.3333,0.6667,328,0.9629,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CC1=CC(=C(C=C1)C(C)C)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,293.15,1.2651,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,298.15,1.2626,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,303.15,1.2581,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,308.15,1.2546,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,313.15,1.2511,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,318.15,1.2476,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,323.15,1.244,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,328.15,1.2405,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,333.15,1.237,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,338.15,1.2336,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,2-hydroxypropanoic acid,0.5,0.5,343.15,1.2301,C1C[C@H](NC1)C(=O)O,CC(C(=O)O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,293.15,1.201,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,298.15,1.1973,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,303.15,1.1935,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,308.15,1.1898,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,313.15,1.186,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,318.15,1.1824,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,323.15,1.1787,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,328.15,1.175,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,333.15,1.1713,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,338.15,1.1677,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,5,(2S)-pyrrolidine-2-carboxylic acid,4-oxopentanoic acid,0.3333,0.6667,343.15,1.164,C1C[C@H](NC1)C(=O)O,CC(=O)CCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,288.15,0.9489,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,293.15,0.9456,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,298.15,0.9422,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,303.15,0.9388,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,308.15,0.9356,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,313.15,0.9323,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,318.15,0.929,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;bromide,decanoic acid,0.3333,0.6667,323.15,0.9258,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Br-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,2-ethylhexyl 4-hydroxybenzoate,0.2,0.8,298.15,0.9873,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-ethylhexyl 4-hydroxybenzoate,0.25,0.75,298.15,0.9779,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-ethylhexyl 4-hydroxybenzoate,0.3333,0.6667,298.15,0.9643,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-ethylhexyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9422,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-ethylhexyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9276,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCC(CC)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-methoxybenzoic acid,0.5,0.5,298.15,0.968,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC1=CC=CC=C1C(=O)O
2,3,methyl(trioctyl)azanium;chloride,benzoic acid,0.3333,0.6667,298.15,0.9692,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C=C1)C(=O)O
2,3,methyl(trioctyl)azanium;chloride,benzoic acid,0.4,0.6,298.15,0.9529,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C=C1)C(=O)O
2,3,methyl(trioctyl)azanium;chloride,butyl 4-hydroxybenzoate,0.25,0.75,298.15,1.046,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,butyl 4-hydroxybenzoate,0.3333,0.6667,298.15,0.9831,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,butyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9509,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,butyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9262,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,288.15,0.9027,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,293.15,0.8996,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,298.15,0.8962,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,303.15,0.8932,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,308.15,0.89,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,313.15,0.8869,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,318.15,0.8838,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,decanoic acid,0.3333,0.6667,323.15,0.8807,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,2-methylpropyl 4-hydroxybenzoate,0.25,0.75,298.15,1.005,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-methylpropyl 4-hydroxybenzoate,0.3333,0.6667,298.15,0.9795,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-methylpropyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9481,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,2-methylpropyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9289,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC(C)COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,dodecanoic acid,0.3333,0.6667,298.15,0.891,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,methyl 4-hydroxybenzoate,0.3333,0.6667,298.15,1.01,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,methyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9637,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,methyl 4-hydroxybenzoate,0.667,0.333,298.15,0.931,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],COC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,3-methylbenzoic acid,0.4,0.6,298.15,0.9487,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC1=CC(=CC=C1)C(=O)O
2,3,methyl(trioctyl)azanium;chloride,octyl 4-hydroxybenzoate,0.25,0.75,298.15,0.9764,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,octyl 4-hydroxybenzoate,0.3333,0.6667,298.15,0.9628,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,octyl 4-hydroxybenzoate,0.5,0.5,298.15,0.9397,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,octyl 4-hydroxybenzoate,0.667,0.333,298.15,0.9289,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCOC(=O)C1=CC=C(C=C1)O
2,3,methyl(trioctyl)azanium;chloride,octan-1-ol,0.3333,0.6667,298.15,0.8654,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCCO
2,3,methyl(trioctyl)azanium;chloride,(Z)-octadec-9-enoic acid,0.25,0.75,298.15,0.89,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCC/C=C\CCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,(Z)-octadec-9-enoic acid,0.3333,0.6667,298.15,0.89,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCC/C=C\CCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,(Z)-octadec-9-enoic acid,0.5,0.5,298.15,0.89,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCC/C=C\CCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,(Z)-octadec-9-enoic acid,0.667,0.333,298.15,0.89,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CCCCCCCC/C=C\CCCCCCCC(=O)O
2,3,methyl(trioctyl)azanium;chloride,2-nitrobenzoic acid,0.4,0.6,298.15,1.0344,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-]
2,3,methyl(trioctyl)azanium;chloride,2-nitrobenzoic acid,0.5,0.5,298.15,0.9979,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC=C(C(=C1)C(=O)O)[N+](=O)[O-]
2,3,methyl(trioctyl)azanium;chloride,2-methylbenzoic acid,0.5,0.5,298.15,0.9332,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],CC1=CC=CC=C1C(=O)O
2,3,methyl(trioctyl)azanium;chloride,4-nitrobenzoic acid,0.667,0.333,298.15,0.9506,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.[Cl-],C1=CC(=CC=C1C(=O)O)[N+](=O)[O-]
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,298.15,1.3947,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,308.097166,1.383707865,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,308.15,1.3837,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,318.1376518,1.37247191,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,318.15,1.3727,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,328.15,1.3616,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,328.1781377,1.361235955,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,338.0566802,1.351123596,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,338.15,1.3504,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,348.097166,1.33988764,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,348.15,1.3393,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,358.1376518,1.328651685,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,358.15,1.3282,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"2,2,2-trifluoroacetamide",0.111,0.889,368.1781377,1.31741573,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(=O)(C(F)(F)F)N
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,293.15,1.1849,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,298.15,1.1813,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,303.15,1.1777,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,308.15,1.174,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,313.15,1.1704,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,318.15,1.1668,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.091,0.909,323.15,1.1631,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,293.15,1.1964,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,298.15,1.1928,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,303.15,1.1892,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,308.15,1.1855,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,313.15,1.1815,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,318.15,1.1788,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.111,0.889,323.15,1.174,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,293.15,1.2115,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,298.15,1.2079,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,303.15,1.2043,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,308.15,1.2007,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,313.15,1.1971,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,318.15,1.1935,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.143,0.857,323.15,1.1899,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,298.15,1.21985,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,303.15,1.2163,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,308.15,1.2124,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,313.15,1.2086,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,318.15,1.2052,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,323.15,1.202,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,328.15,1.198,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,333.15,1.1947,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,338.15,1.1907,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,343.15,1.187,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,348.15,1.1834,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,353.15,1.1792,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,358.15,1.1761,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,363.15,1.1723,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.16,0.84,368.15,1.1688,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.167,0.833,293.15,1.2226,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.167,0.833,298.15,1.219,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
2,3,methyl(triphenyl)phosphanium;bromide,"ethane-1,2-diol",0.167,0.833,303.15,1.2154,C[P+](C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3.[Br-],C(CO)O
